LAT,LNG,CLS
44.81671,20.45383,1
44.77839,20.48547,1
44.89982,20.28011,0
44.76341,20.48333,1
44.80516,20.47609,1
44.6828,20.35343,12
44.5099,20.65387,14
44.81837,20.42366,11
44.821894,20.462421,1
44.813446,20.472092,1
44.83039,20.41534,11
44.806237,20.474174,1
44.85794,20.475902,9
44.83937,20.4905,1
44.78086,20.50009,1
44.821754,20.42091,11
44.792342,20.487324,1
44.80807,20.49454,1
44.75747,20.45404,7
44.81718,20.4755,1
44.80769,20.35936,11
44.80669,20.5224,1
44.85238,20.39404,11
44.73182,20.41959,7
44.83458,20.32895,11
44.81797,20.45623,1
44.86678,20.34313,0
44.81897,20.42352,11
44.80085,20.47011,1
44.65935,20.20472,4
44.806039,20.456049,1
44.80425,20.45298,1
44.80197,20.47553,1
44.81997,20.46626,1
44.805768,20.40558,11
44.45697,20.55955,14
44.805166,20.453698,1
44.80223,20.46748,1
44.806321,20.516313,1
44.382849,20.255615,5
44.90496,20.28474,0
44.90496,20.28474,0
44.80349,20.47449,1
44.79262,20.50823,1
44.62525,20.22474,4
44.76585,20.52013,1
44.37386,20.77406,3
44.80411,20.455572,1
44.5526,20.4128,2
44.747211,20.450599,7
44.42732,20.26499,5
44.80218,20.46649,1
44.90889,20.4323,9
44.76464,20.41301,7
44.80231,20.46667,1
44.752879,20.455133,7
44.80354,20.4577,1
44.776947,20.494098,1
44.7865,20.47976,1
44.869439,20.346032,0
44.787658,20.47649,1
44.81313,20.48179,1
44.78587,20.47071,1
44.79853,20.47841,1
44.79483,20.47593,1
44.74538,20.43878,7
44.805492,20.524237,1
44.837996,20.494121,1
44.789047,20.541351,1
44.818188,20.385291,11
44.756679,20.451238,7
44.814613,20.462518,1
44.797285,20.470656,1
44.79871,20.46968,1
44.814833,20.448329,1
44.81616,20.48866,1
44.81765,20.50722,1
44.90673,20.21383,0
44.75152,20.41232,7
44.71809,20.5543,10
44.768681,20.41376,7
44.761231,20.482077,1
44.814799,20.447972,1
44.89428,20.29818,0
44.80007,20.45618,1
44.581576,20.329279,2
44.819268,20.477525,1
44.797763,20.48623,1
44.819626,20.48953,1
44.784796,20.412137,7
44.65816,20.62001,10
44.744643,20.431919,7
44.82413,20.41281,11
44.82084,20.41041,11
44.65302,20.20373,4
44.80637,20.40298,11
44.84271,20.39238,11
44.83931,20.40827,11
44.79744,20.37147,11
44.90453,20.27284,0
44.75066,20.41417,7
44.79837,20.4837,1
44.80629,20.38572,11
44.81118,20.48291,1
44.78754,20.25632,8
44.79405,20.44808,1
44.65738,20.27182,4
44.773172,20.46234,1
44.774628,20.456317,1
44.8068,20.43442,11
44.805822,20.52003,1
44.80502,20.47668,1
44.8117,20.40177,11
44.811468,20.44109,11
44.78332,20.40791,7
44.74384,20.54274,10
44.81274,20.47118,1
44.78773,20.49957,1
44.77908,20.48026,1
44.75031,20.43321,7
44.60924,20.4415,2
44.77248,20.47487,1
44.77961,20.407,7
44.784779,20.41207,7
44.78506,20.4229,7
44.81196,20.396682,11
44.75269,20.45509,7
44.8484,20.48682,9
44.80548,20.46086,1
44.72901,20.3643,12
44.86005,20.3756,11
44.78738,20.46602,1
44.77786,20.48107,1
44.79818,20.50741,1
44.8023,20.49073,1
44.84925,20.37888,11
44.90187,20.28859,0
44.387541,20.246727,5
44.7752,20.40645,7
44.79689,20.47495,1
44.791156,20.466892,1
44.84303,20.48782,9
44.804561,20.461877,1
44.79324,20.44571,1
44.78385,20.48767,1
44.787777,20.46533,1
44.77701,20.488718,1
44.78106,20.5023,1
44.75822,20.49527,1
44.80387,20.41419,11
44.81533,20.45608,1
44.79292,20.51557,1
44.71659,20.51725,10
44.763163,20.422052,7
44.820335,20.412617,11
44.793368,20.478203,1
44.79496,20.46931,1
44.804146,20.408049,11
44.76266,20.53152,1
44.841449,20.413874,11
44.817871,20.43673,11
44.823164,20.469083,1
44.790706,20.467926,1
44.81209,20.458901,1
44.76085,20.40822,7
44.861248,20.478345,9
44.80549,20.464991,1
44.60517,20.55778,14
44.81819,20.47825,1
44.80819,20.46936,1
44.77341,20.41492,7
44.779696,20.479232,1
44.8167,20.41905,11
44.794603,20.471337,1
44.78681,20.53508,1
44.849863,20.465581,9
44.823372,20.418492,11
44.83418,20.30628,8
44.81984,20.47155,1
44.789908,20.515493,1
44.819228,20.408887,11
44.77597,20.53791,1
44.83429,20.32849,11
44.74151,20.56797,10
44.65996,20.39993,12
44.812101,20.476998,1
44.78219,20.51181,1
44.80468,20.406509,11
44.815015,20.453975,1
44.7858,20.41526,7
44.79885,20.3672,11
44.79492,20.44828,1
44.76296,20.41441,7
44.83642,20.4101,11
44.43981,20.69739,3
44.80906056,20.47427996,1
44.71723,20.31516,12
44.81857,20.39055,11
44.77189,20.45719,1
44.81266,20.42795,11
44.726316,20.434164,7
44.80375,20.38963,11
44.77585439,20.49548208,1
44.65102,20.18985,4
44.79289,20.47341,1
44.80626,20.40529,11
44.78203,20.41834,7
44.79843,20.46577,1
44.814119,20.462756,1
44.81418,20.45991,1
44.84077,20.36826,11
44.80223,20.46669,1
44.80542,20.47569,1
44.80542,20.47569,1
44.819,20.47988,1
44.819,20.47988,1
44.79943,20.40074,11
44.81794,20.44973,1
44.74324,20.44127,7
44.75374,20.53049,1
44.444401,20.269769,5
44.787266,20.491608,1
44.39717,20.28113,5
44.79488,20.44843,1
44.79319,20.48608,1
44.77915,20.49333,1
44.67132,20.60627,10
44.81691,20.47051,1
44.78301,20.41622,7
44.80275,20.46485,1
44.41125,20.26879,5
44.82407,20.41491,11
44.80002271,20.45363086,1
44.80162,20.47551,1
44.82111,20.51974,1
44.74778,20.44211,7
44.80523,20.47631,1
44.85176,20.39572,11
44.78791,20.54638,1
44.81619,20.53259,1
44.77835738,20.49619719,1
44.77762,20.54278,1
44.79883472,20.49078186,1
44.80505,20.40716,11
44.80479,20.48369,1
44.78384,20.49402,1
44.81731,20.40026,11
44.79258,20.42866,7
44.66627,20.50437,10
44.76128,20.52867,1
44.85474936,20.38180889,11
44.78088,20.51271,1
44.79884,20.47289,1
44.7683,20.45846,1
44.74861,20.43131,7
44.74652,20.39672,7
44.77878,20.41551,7
44.79062,20.49833,1
44.80249,20.48989,1
44.81837,20.384539,11
44.78323,20.50421,1
44.6183,20.40994,2
44.819493,20.452692,1
44.791044,20.512686,1
44.80224,20.45569,1
44.75874,20.41475,7
44.77836,20.49637,1
44.79082,20.51314,1
44.79572,20.49837,1
44.79848,20.449826,1
44.79788,20.45576,1
44.815015,20.491743,1
44.790749,20.467521,1
44.77372,20.43767,7
44.79898,20.46181,1
44.76723,20.47876,1
44.79127,20.27142,8
44.81281,20.4351,11
44.745832,20.41175,7
44.79527,20.45796,1
44.803134,20.352529,11
44.796537,20.537227,1
44.79861,20.44931,1
44.808891,20.436503,11
44.926768,20.436664,9
44.41894,20.68112,3
44.77158,20.50335,1
44.82341,20.41851,11
44.621757,20.499441,10
44.767148,20.513907,1
44.81326,20.460974,1
44.773073,20.507967,1
44.741721,20.42416,7
44.802162,20.466634,1
44.81603,20.52716,1
44.957143,20.387963,9
44.814777,20.450262,1
44.80383,20.46322,1
44.81144,20.47768,1
44.787824,20.473981,1
44.787824,20.473981,1
44.80521,20.46932,1
44.80104,20.4622,1
44.77156,20.50333,1
44.780855,20.442971,7
44.77471723,20.46783712,1
44.79189,20.52023,1
44.74085,20.48551,1
44.80736,20.47034,1
44.89315,20.26746,0
44.84336,20.37875,11
44.90188,20.43981,9
44.82742,20.35991,11
44.83311,20.40941,11
44.55742,20.21562,4
44.80053,20.45133,1
44.8404,20.41455,11
44.8569,20.55395,1
44.79436,20.44715,1
44.78617,20.48041,1
44.77386,20.49237,1
44.76945,20.489,1
44.67978,20.30532,12
44.79409,20.440509,7
44.789375,20.455093,1
44.7357,20.42298,7
44.75486,20.45487,7
44.79772,20.44975,1
44.80978,20.41276,11
44.79975,20.48839,1
44.80868,20.47797,1
44.8033,20.4884,1
44.84346,20.40826,11
44.82703,20.412288,11
44.81139,20.3684,11
44.81501,20.49166,1
44.83154,20.41621,11
44.816708,20.466655,1
44.80738,20.47107,1
44.802006,20.474869,1
44.79879,20.47658,1
44.77635,20.41385,7
44.81447,20.43842,11
44.81972,20.45606,1
44.88405,20.45108,9
44.81165,20.50705,1
44.80877,20.46859,1
44.81084,20.45495,1
44.771646,20.477801,1
44.84221,20.38458,11
44.76938,20.41559,7
44.77104,20.47569,1
44.8167,20.49331,1
44.82458,20.49113,1
44.812958,20.513128,1
44.81243,20.39921,11
44.78293,20.50039,1
44.807303,20.45801,1
44.81133,20.44124,11
44.81804,20.4875,1
44.77693,20.24235,8
44.81471,20.45044,1
44.82127,20.42043,11
44.81092,20.44816,1
44.78067,20.44617,7
44.79464,20.49418,1
44.81022621,20.45743755,1
44.75844372,20.41658263,7
44.81952,20.39581,11
44.82398,20.41341,11
44.80668,20.46446,1
44.67924,20.38791,12
44.8353,20.40468,11
44.77992,20.41499,7
44.814799,20.447972,1
44.37217,20.30092,5
44.80004,20.48646,1
44.817428,20.462019,1
44.78401,20.51823,1
44.79699,20.4523,1
44.745855,20.448661,7
44.796388,20.453904,1
44.78407,20.495665,1
44.862724,20.344135,0
44.80019,20.4458,1
44.62735,20.1782,4
44.72707,20.37817,12
44.740795,20.596183,10
44.87288,20.33624,0
44.81081,20.46592,1
44.81341,20.46074,1
44.80452,20.39955,11
44.76323,20.54935,10
44.78092,20.44277,7
44.81541,20.49206,1
44.800611,20.542596,1
44.816879,20.468834,1
44.7894,20.53025,1
44.43784,20.69967,3
44.57817,20.41594,2
44.77697,20.52955,1
44.77941,20.497298,1
44.75416,20.41527,7
44.78814,20.49965,1
44.78713,20.41624,7
44.814933,20.454033,1
44.81774,20.49467,1
44.74606,20.45642,7
44.86,20.37617,11
44.79357,20.49993,1
44.803131,20.479771,1
44.79733,20.44419,1
44.80779,20.35913,11
44.800525,20.388079,11
44.791185,20.469204,1
44.817093,20.427585,11
44.83721,20.49501,1
44.823407,20.462281,1
44.87022,20.47255,9
44.802883,20.481634,1
44.834263,20.401077,11
44.783002,20.515096,1
44.783467,20.50135,1
44.79244,20.47197,1
44.80348,20.48796,1
44.70837,20.56877,10
44.73148,20.42326,7
44.82190861,20.40319526,11
44.89367,20.29925,0
44.81712,20.40748,11
44.83308,20.35228,11
44.81518,20.47745,1
44.65546,20.20562,4
44.720231,20.433757,7
44.86039,20.47871,9
44.7714,20.50299,1
44.764169,20.428267,7
44.804391,20.397879,11
44.79481,20.47611,1
44.805602,20.481523,1
44.758181,20.483191,1
44.65448,20.19344,4
44.797021,20.444423,1
44.811989,20.463546,1
44.84626,20.38236,11
44.826,20.38348,11
44.79975,20.4886,1
44.79079,20.49406,1
44.88039912,20.45261488,9
44.43905,20.69224,3
44.78394,20.49393,1
44.74511,20.44008,7
44.80443,20.43744,11
44.78886,20.27092,8
44.81056,20.40691,11
44.804648,20.417181,11
44.77056,20.421242,7
44.796591,20.49404,1
44.805869,20.478758,1
44.82587,20.21835,8
44.67713,20.39033,12
44.79029,20.42328,7
44.78108,20.41374,7
44.717197,20.555866,10
44.80821,20.45648,1
44.80204,20.45799,1
44.80408,20.39949,11
44.44202,20.69532,3
44.816214,20.455113,1
44.76097,20.4805,1
45.04241,20.39333,9
44.76,20.43226,7
44.84032,20.36838,11
44.80353,20.41554,11
44.81409,20.4622,1
44.75988,20.41244,7
44.80571,20.424,11
44.805411,20.457884,1
44.788378,20.419586,7
44.79902,20.48197,1
44.81375,20.48201,1
44.81744,20.50776,1
44.67361,20.59961,10
44.834387,20.334106,11
44.80396,20.39947,11
44.79925,20.46268,1
44.802292,20.465876,1
44.76453,20.48154,1
44.779584,20.473292,1
44.818268,20.449527,1
44.78229,20.47508,1
44.80179,20.45125,1
44.82029,20.46001,1
44.7439,20.50177,1
44.84101,20.39257,11
44.718448,20.553287,10
44.78647,20.47576,1
44.782326,20.457835,1
44.81318,20.39005,11
44.817,20.52171,1
44.784154,20.489212,1
44.81505,20.49135,1
44.80195,20.31631,8
44.67132,20.60627,10
44.583912,20.642752,14
44.817254,20.407757,11
44.763367,20.529967,1
44.77835,20.45738,1
44.476235,20.301178,5
44.40965,20.25446,5
44.81203,20.47665,1
44.76097,20.47703,1
44.78303,20.49119,1
44.80766,20.4707,1
44.7872,20.5169,1
44.79221,20.47198,1
44.78565,20.48234,1
44.81893,20.44971,1
44.78844,20.44061,7
44.787953,20.499712,1
44.793239,20.496688,1
44.795567,20.490017,1
44.797152,20.474782,1
44.79155,20.46966,1
44.7956,20.46926,1
44.78043,20.5022,1
44.758844,20.478525,1
44.785448,20.432759,7
44.685739,20.382557,12
44.820351,20.290788,8
44.80096,20.5197,1
44.83754,20.36064,11
44.67583,20.59098,10
44.820073,20.465854,1
44.757889,20.422511,7
44.780499,20.505181,1
44.81503,20.46034,1
44.765884,20.500137,1
44.81094,20.42323,11
44.80762,20.47204,1
44.82765,20.41691,11
44.8247,20.41268,11
44.89798,20.3009,0
44.792666,20.258782,8
44.79818,20.473624,1
44.787847,20.512396,1
44.796991,20.508409,1
44.79644,20.47347,1
44.76878,20.50056,1
44.81084,20.47442,1
44.78945,20.48634,1
44.670174,20.607428,10
44.846474,20.51556,1
44.775932,20.537876,1
44.8,20.45345,1
44.79733,20.45681,1
44.79259,20.50858,1
44.815309,20.437529,11
44.64097,20.18334,4
44.776574,20.547098,1
44.898989,20.426253,9
44.777526,20.416288,7
44.777205,20.427275,7
44.767375,20.502171,1
44.8157,20.45614,1
44.8534,20.3624,11
44.815524,20.437553,11
44.739429,20.570411,10
44.86121,20.47783,9
44.75774,20.42737,7
44.815096,20.506582,1
44.76193,20.41462,7
44.77114,20.476084,1
44.80189,20.44255,1
44.81885,20.4254,11
44.810867,20.518058,1
44.784196,20.429602,7
44.81103,20.4546,1
44.805021,20.476166,1
44.79528,20.46746,1
44.80815,20.483232,1
44.80553,20.38051,11
44.818346,20.391092,11
44.79799,20.47855,1
44.80159,20.47044,1
44.79615,20.46512,1
44.79159,20.50997,1
44.784496,20.412154,7
44.802901,20.500719,1
44.459465,20.335464,5
44.82123,20.41034,11
44.75352,20.44884,7
44.71775,20.44937,7
44.820594,20.430589,11
44.814916,20.44793,1
44.798566,20.487999,1
44.851236,20.337171,0
44.814593,20.456329,1
44.86212,20.41311,11
44.81482,20.4911,1
44.87267,20.45815,9
44.81382,20.41862,11
44.81292,20.43327,11
44.71432,20.36823,12
44.85865,20.37812,11
44.81513,20.43306,11
44.79836,20.45016,1
44.76444,20.50166,1
44.81509,20.42418,11
44.8399,20.49984,1
44.81712786,20.47678502,1
44.7922,20.46614,1
44.83171872,20.32640857,8
44.811446,20.40178,11
44.76011,20.43211,7
44.78761,20.52747,1
44.808496,20.41918,11
44.72227,20.41706,7
44.77934,20.4587,1
44.79274,20.48791,1
44.77151,20.5031,1
44.87441,20.46098,9
44.80994,20.47655,1
44.830029,20.412504,11
44.781806,20.441332,7
44.78538,20.51761,1
44.80289,20.44069,1
44.84911,20.40272,11
44.81661,20.46246,1
44.79066,20.496948,1
44.44653,20.68827,3
44.80545,20.37902,11
44.81816,20.41878,11
44.8829,20.31267,0
44.65208,20.26044,4
44.7308,20.38257,12
44.800666,20.444808,1
44.7934,20.46015,1
44.8051,20.41743,11
44.783,20.50148,1
44.804223,20.413996,11
44.75948,20.5696,10
44.81764,20.54308,1
44.81773,20.28931,8
44.72548,20.32404,12
44.72868,20.37692,12
44.74901,20.41227,7
44.7859,20.46767,1
44.58217,20.41635,2
44.805521,20.469793,1
44.79561,20.44904,1
44.84103,20.41632,11
44.824491,20.491307,1
44.824491,20.491307,1
44.81345,20.46073,1
44.657006,20.622598,10
44.795583,20.443368,1
44.764368,20.408363,7
44.824491,20.491307,1
44.72457,20.54214,10
44.78852,20.43905,7
44.79151,20.5153,1
44.806383,20.433746,11
44.804671,20.456194,1
44.807314,20.499164,1
44.72213,20.421192,7
44.80366,20.427369,11
44.81483,20.451039,1
44.803128,20.469763,1
44.809481,20.514072,1
44.809688,20.51397,1
44.803615,20.419598,11
44.802706,20.465404,1
44.817868,20.489192,1
44.68914,20.31128,12
44.814944,20.434956,11
44.822086,20.460503,1
44.70509,20.57287,10
44.857501,20.533475,9
44.81791,20.5004,1
44.81328,20.48949,1
44.81597,20.43617,11
44.71698,20.55673,10
44.803885,20.418753,11
44.76608,20.42947,7
44.918149,20.440221,9
44.79938259,20.46982808,1
44.84346,20.3715,11
44.78953,20.43054,7
44.79292,20.48698,1
44.68052,20.30473,12
44.84482,20.41587,11
44.77697,20.50067,1
44.78878,20.47386,1
44.79798,20.45222,1
44.78395879,20.47000168,1
44.834991,20.401419,11
44.813788,20.54124,1
44.846317,20.373335,11
44.852468,20.38831,11
44.817864,20.427424,11
44.807016,20.381665,11
44.82061,20.43103,11
44.8242,20.41277,11
44.82894,20.27972,8
44.81369,20.50215,1
44.7328,20.43207,7
44.73524,20.43463,7
44.744439,20.446969,7
44.787433,20.465871,1
44.76105,20.47535,1
44.80044,20.44942,1
44.480205,20.278236,5
44.898246,20.228896,0
44.60323,20.113,13
44.66396,20.07545,13
44.78411,20.41255,7
44.782915,20.501461,1
44.750324,20.412201,7
44.8109,20.45475,1
44.82154,20.41096,11
44.79459,20.505,1
44.81982,20.28889,8
44.80786,20.38754,11
44.784743,20.518443,1
44.78266,20.41577,7
44.78384,20.43773,7
44.81775,20.48329,1
44.742832,20.441194,7
44.815038,20.466064,1
44.79568,20.43965,7
44.71761,20.51104,10
44.57977,20.41323,2
44.83599,20.25038,8
44.769577,20.454898,7
44.798754,20.484044,1
44.790953,20.270176,8
44.73974,20.42259,7
44.841573,20.367776,11
44.77129,20.46707,1
44.82865,20.45621,1
44.766005,20.421305,7
44.79461,20.31622,8
44.80321,20.37356,11
44.82421,20.41885,11
44.72545,20.45539,7
44.78712,20.49996,1
44.792453,20.428541,7
44.782454,20.417893,7
44.79139,20.46829,1
44.811545,20.401799,11
44.7761,20.24033,8
44.80593751,20.48139072,1
44.77803,20.529121,1
44.79289,20.42664,7
44.7623,20.40472,7
44.75523,20.47711,1
44.79845,20.48312,1
44.738502,20.450919,7
44.78561,20.51735,1
44.81875,20.40517,11
44.38173,20.27343,5
44.84721,20.41269,11
44.38021,20.26168,5
44.75698,20.40962,7
44.817459,20.419026,11
44.78963351,20.46734881,1
44.77443186,20.50682825,1
44.80383,20.42355,11
44.76313,20.41353,7
44.66743,20.19471,4
44.80104,20.45266,1
44.80064,20.46587,1
44.7649,20.50014,1
44.76423,20.55428,10
44.81449,20.46278,1
44.81713,20.47145,1
44.77347,20.50149,1
44.82707,20.36227,11
44.81557,20.41186,11
44.747938,20.540329,10
44.81509,20.49696,1
44.784,20.41279,7
44.81529,20.43304,11
44.8597,20.37703,11
44.87856629,20.46670891,9
44.79002,20.50056,1
44.844191,20.40919,11
44.80847,20.47323,1
44.81448,20.44212,11
44.80727,20.42806,11
44.79779,20.48589,1
44.75972,20.41509,7
44.81085,20.47409,1
44.81744,20.43782,11
44.79134,20.53725,1
44.81522,20.46793,1
44.77776,20.45845,1
44.78143,20.50196,1
44.81151,20.41393,11
44.81571,20.4703,1
44.795673,20.448854,1
44.795673,20.448854,1
44.805333,20.422827,11
44.81323,20.42853,11
44.514533,20.296315,5
44.761363,20.552605,10
44.805593,20.518074,1
44.824604,20.412462,11
44.824277,20.412995,11
44.93424,20.43499,9
44.65947,20.22762,4
44.81737,20.418,11
44.75332,20.41874,7
44.81118,20.44545,1
44.79913,20.49062,1
44.79496,20.33302,11
44.78254,20.48749,1
44.67436,20.30953,12
44.865747,20.348083,11
44.81753,20.40117,11
44.7847,20.41208,7
44.794806,20.485664,1
44.87859,20.4664944,9
44.640056,20.518356,10
44.788121,20.516861,1
44.80861,20.46936,1
44.851167,20.532078,1
44.75617,20.49638,1
44.446436,20.68731,3
44.79175,20.46977,1
44.82797,20.46132,1
44.85055,20.39877,11
44.8191,20.38174,11
44.813625,20.433568,11
44.74473,20.60135,10
44.771209,20.414158,7
44.802241,20.466589,1
44.865891,20.36233,11
44.804062,20.455485,1
44.829888,20.455538,1
44.825253,20.413025,11
44.80979,20.47521,1
44.81466,20.46253,1
44.78334,20.52192,1
44.78939,20.46639,1
44.737824,20.418731,7
44.78623,20.41503,7
44.819888,20.383614,11
44.783895,20.407735,7
44.799672,20.471515,1
44.798509,20.465877,1
44.78746,20.54652,1
44.791072,20.466714,1
44.80018,20.49462,1
44.80018,20.49462,1
44.8040794,20.41692634,11
44.81851,20.41682,11
44.81851,20.41682,11
44.789959,20.422821,7
44.84246,20.40503,11
44.76678,20.35582,12
44.72652,20.36985,12
44.75975,20.38651,7
44.81342,20.46018,1
44.84756,20.39649,11
44.710805,20.459305,7
44.681563,20.387005,12
44.81881,20.41084,11
44.85261,20.53668,1
44.78399,20.49286,1
44.78112,20.41885,7
44.79761,20.47419,1
44.78774,20.44022,7
44.79251,20.47233,1
44.79411419,20.46613926,1
44.56594,20.66574,14
44.81445,20.47393,1
44.80053,20.44995,1
44.80221,20.46599,1
44.81911,20.41514,11
44.788396,20.466101,1
44.811871,20.402104,11
44.812567,20.470376,1
44.81358,20.368227,11
44.81509,20.404417,11
44.812238,20.378837,11
44.813156,20.452555,1
44.86602,20.37121,11
44.801708,20.442851,1
44.802916,20.470093,1
44.750341,20.416059,7
44.79464,20.42615,7
44.79464,20.42615,7
44.84209,20.39807,11
44.80546,20.40553,11
44.74965,20.432411,7
44.78218,20.50812,1
44.7509095,20.44575841,7
44.78091155,20.44305059,7
